SIP,DIP,Prot,SPort,DPort,SBytes,SBytes_av,DBytes,DBytes_av,SBytes_std,DBytes_std,SBytes_max,DBytes_max,Start,Curr,Inter_av,Inter_std,Inter_max,NIdle,tIdle,tIdle_av,tIdle_std,NSPack,NDPack,SYN1,SYN2,FIN_init,FIN1,FIN2,T_Ind,T_Counter,T_Packets_max,T_Bytes_max,T_Dur_max,B_Counter,B_Packets,B_Packets_max,B_Bytes,B_Bytes_max,B_Dur,B_Dur_max,B_Ind,B_IndP,1B_Packets,1B_Bytes,1B_Dur,1B_Ind,Perc_B
193.221.244.35,131.243.140.243,TCP,2105,80,0,0.0,0,0,0.0,0,0,0,48.825142,0.0,0.0,0.0,0,0,0,0,0,1,0,False,False,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193.221.244.35,131.243.140.243,TCP,2108,80,0,0.0,0,0,0.0,0,0,0,48.825137,0.0,0.0,0.0,0,0,0,0,0,1,0,False,False,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.141,128.3.164.15,TCP,1158,993,319,63.8,1227,306.75,4185.760000000001,136181.1875,188,945,48.579294,0.31544600000000145,0.035049555555555716,0.001879342515802436,0.13469299999999862,0,0,0,0,5,4,False,False,0,False,False,True,1,9,3028,0.31544600000000145,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.86,128.3.209.108,TCP,524,1027,1,1.0,0,0.0,0.0,0.0,1,0,48.562429,0.0003699999999966508,0.0001849999999983254,3.422499999938039e-08,0.0003699999999966508,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0003699999999966508,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.148,216.100.140.28,TCP,2679,80,367,52.42857142857143,136,34.0,16492.530612244896,3140.5,367,131,46.29531,5.483911999999997,0.49853745454545423,1.1807672727698817,3.8236599999999967,0,0,0,0,7,4,True,True,2,True,False,True,1,10,639,4.484020000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.19.146,TCP,524,1047,1,1.0,0,0.0,0.0,0.0,1,0,46.286322,0.00023200000000400678,0.00011600000000200339,1.3456000000464786e-08,0.00023200000000400678,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00023200000000400678,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,131.243.235.204,TCP,524,1034,1,1.0,0,0.0,0.0,0.0,1,0,45.988747,0.00036100000000516275,0.00018050000000258137,3.2580250000931873e-08,0.00036100000000516275,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00036100000000516275,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.55,128.3.164.15,TCP,1093,993,131,32.75,227,75.66666666666667,411.6875,802.8888888888878,52,108,45.936154,0.2544690000000003,0.03635271428571433,0.002315911609061334,0.13980000000000103,0,0,0,0,4,3,False,False,0,False,False,True,1,7,652,0.2544690000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.214,131.243.74.98,TCP,524,1200,1,1.0,0,0.0,0.0,0.0,1,0,45.14351,0.00348499999999774,0.00174249999999887,3.0363062499960618e-06,0.00348499999999774,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00348499999999774,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128.3.164.249,131.243.142.233,TCP,37975,113,0,0.0,0,0.0,0.0,0.0,0,0,44.920135,0.0010100000000008436,0.0005050000000004218,2.55025000000426e-07,0.0010100000000008436,0,0,0,0,1,1,True,False,0,False,False,True,1,2,0,0.0010100000000008436,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,131.243.125.20,TCP,524,1034,1,1.0,0,0.0,0.0,0.0,1,0,44.803717,0.0006120000000038317,0.00030600000000191585,9.36360000011725e-08,0.0006120000000038317,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0006120000000038317,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.214,131.243.84.147,TCP,524,3025,1,1.0,0,0.0,0.0,0.0,1,0,44.154362,0.00048699999999968213,0.00024349999999984107,5.92922499999226e-08,0.00048699999999968213,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00048699999999968213,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.214,131.243.235.204,TCP,524,1037,1,1.0,0,0.0,0.0,0.0,1,0,42.836289,0.00048699999999968213,0.00024349999999984107,5.92922499999226e-08,0.00048699999999968213,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00048699999999968213,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.156,131.243.203.0,TCP,389,2751,0,0.0,0,0,0.0,0,0,0,42.804683,0.0,0.0,0.0,0,0,0,0,0,1,0,False,False,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.203.0,131.243.140.156,TCP,2749,389,0,0.0,0,0,0.0,0,0,0,42.804172,0.0,0.0,0.0,0,0,0,0,0,1,0,False,False,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,131.243.84.174,TCP,524,1064,1,1.0,0,0.0,0.0,0.0,1,0,42.693631,0.00023199999999690135,0.00011599999999845068,1.3455999999640557e-08,0.00023199999999690135,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00023199999999690135,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58.109.68.161,131.243.142.113,TCP,80,2222,0,0.0,0,0,0.0,0,0,0,42.348949,0.0,0.0,0.0,0,0,0,0,0,1,0,False,False,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.236.111,TCP,524,1126,1,1.0,0,0.0,0.0,0.0,1,0,41.343326,0.004856000000003746,0.002428000000001873,5.895184000009096e-06,0.004856000000003746,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.004856000000003746,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,128.3.255.149,TCP,524,1031,1,1.0,0,0.0,0.0,0.0,1,0,41.211284,0.00010699999999985721,5.3499999999928605e-05,2.8622499999923607e-09,0.00010699999999985721,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00010699999999985721,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.11,60.232.213.101,TCP,1662,80,386,64.33333333333333,168,42.0,20693.88888888889,5292.0,386,168,41.013274,7.560908999999995,0.7560908999999996,3.624882049034284,6.429967999999995,1,6.429967999999995,6.429967999999995,0,6,4,True,True,2,True,False,True,1,9,554,6.808983999999995,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.225,128.3.164.194,TCP,3508,993,599,37.4375,12538,783.625,2432.49609375,341820.984375,188,1380,40.320954,1.4947080000000028,0.04670962500000009,0.004386462565484346,0.22298799999999375,0,0,0,0,16,16,False,False,0,False,False,True,2,11,6410,0.8807230000000033,2,12,8,9896,9896,0.001252000000000919,0.0007510000000010564,1.5,1.6666666666666667,8,9896,0.0007510000000010564,2,0.375
131.243.143.12,128.3.2.67,TCP,1483,80,680,97.14285714285714,202,50.5,23922.122448979593,2550.25,374,101,40.171161,6.0894189999999995,0.5535835454545454,2.7069050758086077,5.753372999999996,1,5.753372999999996,5.753372999999996,33.101300877128956,7,4,True,True,0,False,False,True,1,10,983,0.3360460000000032,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.214,128.3.255.149,TCP,524,1034,1,1.0,0,0.0,0.0,0.0,1,0,39.541798,0.00023500000000353793,0.00011750000000176897,1.3806250000415708e-08,0.00023500000000353793,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00023500000000353793,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.183.195,TCP,524,1030,1,1.0,0,0.0,0.0,0.0,1,0,39.201376,0.00023699999999848842,0.00011849999999924421,1.4042249999820879e-08,0.00023699999999848842,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00023699999999848842,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.25,131.243.26.9,TCP,1241,80,0,0.0,0,0.0,0.0,0.0,0,0,38.945157,1.0087529999999987,0.1681254999999998,0.05636961839125021,0.5042040000000014,0,0,0,0,3,3,True,False,0,False,False,True,1,6,0,1.0087529999999987,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128.3.209.218,131.243.141.187,TCP,1070,524,100,33.333333333333336,115,57.5,566.222222222222,1722.25,54,99,38.769251,0.11768800000000113,0.023537600000000224,0.0021109598778399604,0.11542599999999936,0,0,0,0,3,2,False,False,0,False,False,True,1,5,338,0.11768800000000113,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.84.24,131.243.141.187,TCP,3016,524,188,37.6,223,55.75,354.2399999999998,1586.1875,48,99,37.815956,0.16714999999999947,0.018572222222222164,0.0025989618337284985,0.1627640000000028,0,0,0,0,5,4,False,False,0,False,False,True,1,9,730,0.16714999999999947,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,128.3.19.124,TCP,524,1033,1,1.0,0,0.0,0.0,0.0,1,0,37.751402,0.0002250000000003638,0.0001125000000001819,1.2656250000040927e-08,0.0002250000000003638,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0002250000000003638,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.78.4,TCP,524,1047,1,1.0,0,0.0,0.0,0.0,1,0,37.718654,0.000362000000002638,0.000181000000001319,3.276100000047747e-08,0.000362000000002638,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.000362000000002638,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.19.69,TCP,524,3019,1,1.0,0,0.0,0.0,0.0,1,0,37.059555,0.00036199999999553256,0.00018099999999776628,3.276099999919139e-08,0.00036199999999553256,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.00036199999999553256,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128.3.164.248,131.243.143.128,TCP,57488,113,0,0.0,0,0.0,0.0,0.0,0,0,36.998396,0.0011950000000027217,0.0005975000000013608,3.570062500016262e-07,0.0011950000000027217,0,0,0,0,1,1,True,False,0,False,False,True,1,2,0,0.0011950000000027217,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,128.3.18.48,TCP,524,1033,1,1.0,0,0.0,0.0,0.0,1,0,36.43306,0.0002380000000030691,0.00011900000000153454,1.4161000000365222e-08,0.0002380000000030691,0,0,0,0,1,1,False,False,0,False,False,True,1,2,0,0.0002380000000030691,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.252,128.3.164.15,TCP,1232,993,128,32.0,215,71.66666666666667,395.5,640.2222222222208,51,99,36.237804,0.3014430000000061,0.04306328571428659,0.004082263285632612,0.18877400000000222,0,0,0,0,4,3,False,False,0,False,False,True,1,7,624,0.3014430000000061,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.6,57.186.173.183,TCP,1628,80,1820,70.0,54008,1256.0,62940.30769230769,236792.13953488367,1142,1460,31.082196,12.144630000000003,0.17600913043478264,0.9386438353376789,6.478415000000002,2,11.460018000000002,5.730009000000001,24.816368449608998,26,43,True,True,2,True,False,True,4,18,17202,6.808380000000003,4,28,9,33580,13140,0.007879000000002634,0.003623000000001042,1.75,1.8214285714285714,6,8760,0.0007230000000006953,2,0.4057971014492754
131.243.141.111,208.0.250.55,TCP,1336,80,293,19.533333333333335,35245,1215.344827586207,5341.7155555555555,177086.50178359076,293,1380,29.691042,10.441892,0.23731572727272726,2.06144248874947,9.631733999999998,1,9.631733999999998,9.631733999999998,0,15,29,True,True,2,True,False,True,5,12,8911,9.636136000000004,4,18,6,24840,8280,0.004244000000003467,0.0016260000000016817,2.0,2.0,4,5520,0.001120000000000232,2,0.4090909090909091
131.243.143.154,131.243.160.251,TCP,2380,443,1825,130.35714285714286,5405,337.8125,53033.51530612245,242970.90234375,645,1380,23.438096,18.009420999999996,0.6003140333333332,8.541701850629426,16.289436999999996,1,16.289436999999996,16.289436999999996,265.34575777696887,14,16,True,True,1,True,True,True,2,12,4948,0.26032699999999664,2,14,8,4590,4553,17.747699,16.454971999999998,1.5,1.5714285714285714,8,4553,1.2927270000000028,2,0.4666666666666667
131.243.62.152,131.243.141.187,TCP,1063,524,1124,46.833333333333336,668,31.80952380952381,460.6388888888887,1062.249433106576,59,99,18.217133,28.691671000000003,0.637592688888889,11.748166771188483,22.820237000000002,2,27.928118,13.964059,546.8536650463301,24,21,False,False,0,False,False,True,1,45,3338,28.691671000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.105,128.3.161.230,TCP,1044,524,769,38.45,645,33.94736842105263,1277.1475,1455.5235457063711,120,121,17.870861,23.727932999999997,0.6084085384615384,13.999803190146798,23.673345999999995,1,23.673345999999995,23.673345999999995,560.4273108357157,20,19,False,False,0,False,False,True,1,39,2826,23.727932999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.56,128.3.164.15,TCP,3181,993,93,31.0,0,0,0.0,0,31,0,17.357297,19.211931000000003,6.403977000000001,27.62989969564468,12.875011000000004,2,19.211931000000003,9.605965500000002,205.9224633365211,3,0,False,False,1,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.161.230,TCP,28307,524,16,4.0,16,8.0,40.5,64.0,15,16,543.499478,12.490771999999993,2.081795333333332,21.665274788936763,12.489790999999968,1,12.489790999999968,12.489790999999968,155.99487922368021,4,2,False,False,2,True,True,True,1,5,62,12.490767000000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.247,204.52.78.117,TCP,1543,80,540,108.0,384,128.0,46656.0,32768.0,540,384,556.022975,0.06644700000003922,0.008305875000004903,8.912205985927096e-05,0.021100999999930536,0,0,0,0,5,3,True,True,2,True,True,True,1,8,1308,0.06644700000003922,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.161.230,TCP,28308,524,16,4.0,16,8.0,40.5,64.0,15,16,543.829163,12.447300000000041,2.074550000000007,21.51365226885324,12.446061999999984,1,12.446061999999984,12.446061999999984,154.90445930784358,4,2,False,False,2,True,True,True,1,5,62,12.447288999999955,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.247,204.52.84.174,TCP,1542,80,592,23.68,51173,1279.325,13457.8176,217645.26937499992,592,1460,555.885064,0.42010099999993145,0.006463092307691253,0.0005702260492838115,0.1887609999999995,0,0,0,0,25,40,True,True,2,True,True,True,3,18,16652,0.22922299999993356,6,38,12,36648,17520,0.02149500000007265,0.017125000000078217,1.6666666666666667,1.736842105263158,6,8760,0.0006240000000161672,2,0.5846153846153846
131.243.142.247,58.68.205.10,TCP,1545,80,312,62.4,202,67.33333333333333,15575.039999999999,9067.555555555557,312,202,556.343655,0.23210499999993317,0.029013124999991646,0.0013592692713577837,0.07706599999994523,0,0,0,0,5,3,True,True,2,True,True,True,1,8,716,0.23210499999993317,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.187,128.3.161.230,TCP,28309,524,16,4.0,16,8.0,40.5,64.0,15,16,544.157946,12.449553999999921,2.0749256666666533,21.519897799071984,12.44794300000001,1,12.44794300000001,12.44794300000001,154.95128493124923,4,2,False,False,2,True,True,True,1,5,62,12.449547999999936,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.247,58.68.205.10,TCP,1547,80,312,62.4,202,67.33333333333333,15575.039999999999,9067.555555555557,312,202,556.382132,0.23210100000005696,0.02901262500000712,0.0013457655669859184,0.0764680000000908,0,0,0,0,5,3,True,True,2,True,True,True,1,8,716,0.23210100000005696,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.247,204.52.78.117,TCP,1548,80,495,99.0,384,128.0,39204.0,32768.0,495,384,556.778271,0.064192999999932,0.0080241249999915,9.54539571093757e-05,0.02234299999997802,0,0,0,0,5,3,True,True,2,True,True,True,1,8,1263,0.064192999999932,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.29,118.127.146.155,TCP,2424,443,3339,185.5,3507,184.57894736842104,171140.69444444444,161312.03324099723,1460,1460,554.259424,2.718338000000017,0.07346859459459505,0.020300720190188325,0.8473460000000159,0,0,0,0,18,19,True,True,2,True,True,True,1,37,12062,2.718338000000017,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.181,118.133.0.159,TCP,1720,995,413,34.416666666666664,1793,137.92307692307693,2799.076388888889,146495.76331360947,182,1460,556.198374,1.076840000000061,0.043073600000002446,0.003179995298880075,0.16875899999990907,0,0,0,0,12,13,True,True,1,True,True,True,1,25,2436,1.076840000000061,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.94,204.52.84.176,TCP,3334,80,239,47.8,294,58.8,9139.36,13829.760000000002,239,294,557.357538,0.06457299999999577,0.006457299999999578,7.399175881010042e-05,0.019598999999971056,0,0,0,0,5,5,True,True,2,True,True,True,1,10,533,0.06457299999999577,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.181,58.247.215.195,TCP,1722,80,2092,261.5,3307,472.42857142857144,223682.0,271988.5306122449,1460,1460,557.396014,0.03933899999992718,0.0026225999999951455,1.9082721039914768e-05,0.01824999999996635,0,0,0,0,8,7,True,True,2,True,True,True,1,15,6537,0.03933899999992718,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.181,58.247.215.195,TCP,1724,80,2108,301.14285714285717,692,98.85714285714286,244232.97959183672,27581.836734693876,1460,451,557.703702,0.03471600000000308,0.0024797142857145055,1.625350777539715e-05,0.01636499999995067,0,0,0,0,7,7,True,True,2,True,True,True,1,14,3086,0.03471600000000308,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,219.11.207.253,TCP,2443,80,3679,118.6774193548387,28316,765.2972972972973,34430.41207075963,389673.99269539805,411,1460,541.69945,16.529795000000036,0.2430852205882358,2.0698686405825644,10.442144999999982,2,16.419595000000072,8.209797500000036,109.03839220102464,31,37,True,True,2,True,True,True,2,33,20538,16.456457,1,6,6,8760,8760,0.000619000000028791,0.000619000000028791,2.0,2.0,6,8760,0.000619000000028791,2,0.08823529411764706
131.243.143.154,219.11.207.253,TCP,2444,80,4088,146.0,12966,463.07142857142856,38371.857142857145,254409.13775510207,412,1460,541.699942,16.529558000000065,0.29517067857142976,2.498532202476462,10.442154999999957,2,16.421872000000008,8.210936000000004,109.0386010440241,28,28,True,True,2,True,True,True,1,56,19387,16.529558000000065,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,208.235.54.41,TCP,2445,80,386,64.33333333333333,1057,211.4,20693.88888888889,176655.84,386,1052,541.740806,16.524915999999962,1.5022650909090876,10.215532318951528,9.417634000000021,2,16.381627999999978,8.190813999999989,88.69183015795639,6,5,True,True,2,True,True,True,1,11,2495,16.524915999999962,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.70,219.10.25.59,TCP,3716,80,328,54.666666666666664,2558,426.3333333333333,14942.222222222223,374440.5555555555,328,1460,558.731582,0.11053900000001704,0.009211583333334753,0.0006418304229099897,0.09306800000001658,0,0,0,0,6,6,True,True,2,True,True,True,2,5,328,0.009226000000012391,1,4,4,2558,2558,0.09332499999993615,0.09332499999993615,2.0,2.0,4,2558,0.09332499999993615,2,0.3333333333333333
131.243.143.70,219.10.25.59,TCP,3717,80,325,15.476190476190476,35299,1217.2068965517242,4790.249433106575,261073.06064209272,325,1460,558.851519,0.08616999999992458,0.0017233999999984916,1.2067111680032162e-05,0.020612000000028274,0,0,0,0,21,29,True,True,2,True,True,False,1,45,50224,0.06644399999993311,1,5,5,0,0,0.01537200000007033,0.01537200000007033,1.0,1.0,5,0,0.01537200000007033,1,0.1
131.243.141.200,128.3.208.31,TCP,3291,389,2616,218.0,5681,568.1,137153.16666666666,370250.69,1243,1460,537.516987,21.927280999999994,0.9966945909090906,20.504836444151067,21.747134999999957,1,21.747134999999957,21.747134999999957,472.93788070822313,12,10,True,True,1,True,True,True,2,16,13040,0.026865000000043437,1,4,4,62,62,21.899541,21.899541,1.0,1.0,4,62,21.899541,1,0.18181818181818182
131.243.141.200,128.3.208.31,TCP,3292,389,1646,182.88888888888889,667,111.16666666666667,145178.987654321,15422.805555555553,1243,333,537.531104,21.913553999999976,1.4609035999999984,29.397356409606065,21.747393999999986,1,21.747393999999986,21.747393999999986,472.94914579123537,9,6,True,True,1,True,True,True,1,15,3321,21.913553999999976,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.60.45,131.243.140.156,TCP,3370,445,3047,217.64285714285714,1624,147.63636363636363,182438.08673469388,21983.867768595046,1460,423,500.735733,59.54889200000002,2.381955680000001,135.51689156271192,59.411719000000005,1,59.411719000000005,59.411719000000005,3529.752354534962,14,11,True,True,1,True,True,True,1,25,7727,59.54889200000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.197,167.130.77.64,TCP,1298,80,1953,108.5,79246,1366.3103448275863,59990.25,91969.62782401871,756,1460,85.550044,476.68440000000004,6.272163157894737,1394.1503464102316,302.418582,4,476.3137250000001,119.07843125000002,108818.57712933894,18,58,False,False,1,True,True,True,5,4,2972,36.017067,7,66,20,78038,28760,302.59141400000004,302.57473600000003,1.7142857142857142,1.8636363636363635,9,11952,0.001130000000003406,2,0.868421052631579
131.243.142.197,167.130.77.64,TCP,1289,80,2816,104.29629629629629,77556,1337.1724137931035,48971.61591220851,125369.76337693213,691,1460,11.712112,550.5224569999999,6.4767347882352935,1309.4852542748458,302.57699,5,550.404545,110.08090899999999,114871.83224951054,27,58,False,False,1,True,True,True,6,14,10098,327.50144,9,57,12,64243,16117,99.25757,84.79387000000001,1.7777777777777777,1.8245614035087718,12,16117,0.0018809999999991334,2,0.6705882352941176
128.3.161.22,131.243.141.104,TCP,827,515,0,0.0,0,0.0,0.0,0.0,0,0,562.300516,0.004138000000011743,0.0005911428571445347,2.689124081514683e-07,0.001262999999994463,0,0,0,0,4,3,True,True,1,True,True,True,1,7,0,0.004138000000011743,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.82,139.116.174.112,TCP,1659,80,1843,204.77777777777777,8266,826.6,193484.83950617284,397175.04000000004,1380,1380,560.350342,2.402524000000085,0.12644863157895184,0.20230964869516452,2.031007999999929,0,0,0,0,9,10,True,True,2,True,True,True,2,10,7722,0.20323800000005576,1,4,4,3025,3025,2.0657379999998966,2.0657379999998966,2.0,2.0,4,3025,2.0657379999998966,2,0.21052631578947367
131.243.141.82,139.116.173.10,TCP,1660,80,1105,221.0,129,25.8,195364.0,2662.56,1105,129,562.557249,0.19986600000004273,0.019986600000004275,0.0009005069334392461,0.0660769999999502,0,0,0,0,5,5,True,True,2,True,True,True,1,10,1234,0.19986600000004273,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.122,204.52.76.145,TCP,1656,80,622,103.66666666666667,418,83.6,53733.88888888888,27955.840000000004,622,418,562.796728,0.0640730000000076,0.005824818181818872,7.392108851227738e-05,0.020099999999956708,0,0,0,0,6,5,True,True,2,True,True,True,1,11,1040,0.0640730000000076,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.82,139.116.173.10,TCP,1662,80,1016,169.33333333333334,733,146.6,143368.88888888888,85966.24,1016,733,562.707532,0.20498699999996006,0.01863518181817819,0.0008577519554228498,0.06670300000007501,0,0,0,0,6,5,True,True,2,True,True,True,1,11,1749,0.20498699999996006,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.122,118.181.16.168,TCP,1650,554,12964,10.758506224066391,3243760,1412.1723987810187,11313.716784490625,46092.50488902163,1460,1460,434.956527,128.053696,0.03656587549971445,1.234979502135819,59.83058799999998,4,105.61970999999994,26.404927499999985,4067.0468245698385,1205,2297,True,True,1,True,True,True,154,61,82207,60.108812,290,2039,13,1909815,17684,27.322068999998805,19.63579900000002,1.6137931034482758,1.6988719960765082,9,11815,0.021860000000003765,2,0.5822387207310109
131.243.141.82,139.116.192.71,TCP,1663,80,1300,216.66666666666666,1187,197.83333333333334,234722.22222222225,111666.80555555556,1300,910,562.861314,0.2136120000000119,0.017801000000000993,0.000819992075166448,0.06843800000001465,0,0,0,0,6,6,True,True,2,True,True,True,2,5,1300,0.13665200000002642,1,4,4,1187,1187,0.0070029999999405845,0.0070029999999405845,2.0,2.0,4,1187,0.0070029999999405845,2,0.3333333333333333
